user_name,tweet_id,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,Text,hashtags,source,is_retweet,word,Datetime,Sentiment
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64016e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-27 01:22:01+00:00,oh yea and they also made a joke ab roys and his uncle sa joke ,,Twitter for Android,False,0,2023-03-27,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64016e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-27 01:14:57+00:00, flmaollllkgjfvdnim crying,,Twitter for Android,False,0,2023-03-27,Negative
BakMask 🎸,1.64016e+18,Everywhere and nowhere 🙀,"any pronouns•MINOR•OSC Artist•Guitarist and Bassist•Proshippers, Z00s, p3dos DNI•Bi•#Firey2024•biggest nirvana fan ever• #DeplatformValidLs",2022-01-01 16:56:34+00:00,283,3432,18926,False,2023-03-27 01:13:33+00:00, d i thiught this said batman what,,Twitter for iPhone,False,0,2023-03-27,Neutral
La Marimoto,1.64016e+18,Mexico,"《Dibujante || Multidandom》Soy Mari, dibujo de vez en cuando y otras cosas ||
•PROSHIP DNI•",2020-08-30 19:12:17+00:00,207,1829,91238,False,2023-03-27 01:12:56+00:00, d well that was quick ,,Twitter Web App,False,0,2023-03-27,Positive
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64016e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-27 01:12:36+00:00, i m sorry to those of you who had to see me freak out and deactivate my twitter for a few hours i had a breakdown relatin ,,Twitter for Android,False,0,2023-03-27,Negative
⇗ ★ Cleo ★ ⇖,1.64016e+18,,★⇗I prefer to be called⇗Cleo⇖⇗Cann⇖⇗Starburst ★⇗He⇖⇗They⇖⇗Vamp⇖⇗Bat⇖★⇗An Artist⇖⇗!!PRO/CONSHIPPERS/NFSW. DNI!!⇖⇗Multi-Fandom,2022-11-22 23:17:21+00:00,17,26,5688,False,2023-03-27 01:10:22+00:00, d ohh ugh ,,Twitter for iPhone,False,0,2023-03-27,Neutral
⇗ ★ Cleo ★ ⇖,1.64016e+18,,★⇗I prefer to be called⇗Cleo⇖⇗Cann⇖⇗Starburst ★⇗He⇖⇗They⇖⇗Vamp⇖⇗Bat⇖★⇗An Artist⇖⇗!!PRO/CONSHIPPERS/NFSW. DNI!!⇖⇗Multi-Fandom,2022-11-22 23:17:21+00:00,17,26,5688,False,2023-03-27 01:08:44+00:00, d whats it about ,,Twitter for iPhone,False,0,2023-03-27,Neutral
🦇BITZ!!🦇 (FNAF|TWF|SM) {TEAM ALIENS!!},1.64016e+18,READ LINK BYF :DD,"|Kade/Bitz| 
MINOR! Nsfw and Prosh*ip DNI!!
Linked is my about me :D 🍬 🍺
||| RAAAA @WoddlingDucks",2022-04-30 15:07:15+00:00,114,250,34945,False,2023-03-27 01:06:19+00:00, d this is the most dumb thing i ve read how the fuck is eating an arm chemistry ,,Twitter for Android,False,0,2023-03-27,Negative
PuppyBoi🏳️‍⚧️,1.64016e+18,Hell,A silly tranzmazc with a typing quirk. Loves object zhowz. Fragile and kind. Pfp made by @AfterlifeLime,2019-05-24 23:48:29+00:00,28,65,715,False,2023-03-27 01:06:18+00:00, d stoneenjoyer dissapeared,,Twitter Web App,False,0,2023-03-27,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64016e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-27 01:05:02+00:00,don t watch it srs ,,Twitter for Android,False,0,2023-03-27,Neutral
🌑juno,1.64016e+18,he/it+ // 15 // heart irl/srs,“i want to see your eyes looking back and into mine” tc3st/pr0sh1p dni iconcredit: @/SocialC1lmb !!,2022-03-14 10:23:19+00:00,71,551,74758,False,2023-03-27 01:04:57+00:00, d weirdo ,,Twitter for iPhone,False,0,2023-03-27,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64016e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-27 01:04:27+00:00, exactly bro how ,,Twitter for Android,False,0,2023-03-27,Positive
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64016e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-27 01:03:57+00:00, you re literally supporting someone who drew noncon and piss fetish plus sporting victim x murderer ,,Twitter for Android,False,0,2023-03-27,Positive
Amber Star,1.64016e+18,hell,"heyyyy im amber/walnarut/firely 🥺 i draw stuff!! my pronouns are he/she/they. i am a minor. i do art requests and trades, so message me if interested!!",2022-07-05 20:25:29+00:00,41,1641,9179,False,2023-03-27 01:03:30+00:00, d sorry that you nearly lost your hip btw that sounds like it was horrible to go through,,Twitter Web App,False,0,2023-03-27,Negative
🐀🥩 Kaden / Dexter IRL ! carrd BYF ! DNI NSFW,1.64016e+18,! he/it/xe !,"@Volxade_ / MINOR / artist + writer / main was suspended / disc: Volxade#5601 / dsmp ANYTHING (even liking anyone associated), proship/fic, nsfw, sp DNI.",2023-03-23 14:35:00+00:00,38,73,225,False,2023-03-27 01:02:53+00:00, d how does it have chemistry,,Twitter Web App,False,0,2023-03-27,Neutral
Amber Star,1.64016e+18,hell,"heyyyy im amber/walnarut/firely 🥺 i draw stuff!! my pronouns are he/she/they. i am a minor. i do art requests and trades, so message me if interested!!",2022-07-05 20:25:29+00:00,41,1641,9179,False,2023-03-27 01:00:58+00:00, d well yeah i know you can survive losing a limb i just thought there was too much blood loss,,Twitter Web App,False,0,2023-03-27,Positive
Drew,1.64016e+18,,,2013-01-31 16:50:10+00:00,160,759,20050,False,2023-03-27 00:59:51+00:00, he s in a tough spot he matches up terribly with regis taylor and teo and probably even russell ,,Twitter for iPhone,False,0,2023-03-27,Negative
Amber Star,1.64016e+18,hell,"heyyyy im amber/walnarut/firely 🥺 i draw stuff!! my pronouns are he/she/they. i am a minor. i do art requests and trades, so message me if interested!!",2022-07-05 20:25:29+00:00,41,1641,9179,False,2023-03-27 00:58:05+00:00, d damn i m glad i thought that he was dead ,,Twitter Web App,False,0,2023-03-27,Positive
Amber Star,1.64015e+18,hell,"heyyyy im amber/walnarut/firely 🥺 i draw stuff!! my pronouns are he/she/they. i am a minor. i do art requests and trades, so message me if interested!!",2022-07-05 20:25:29+00:00,41,1641,9179,False,2023-03-27 00:52:16+00:00, d wait streber s still alive ,,Twitter Web App,False,0,2023-03-27,Positive
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64015e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-27 00:49:26+00:00,i alr have this crap person blocked but gawddammmn wtf is your problem bro bob almost killed streber and ,,Twitter for Android,False,0,2023-03-27,Negative
Gabe/RangoAnimations™,1.64015e+18,Bikini Bottom (they/he/she),"Animator and VA and a minor and a furry.
@officialBOTB & @pinbetweeners creator
priv: @rangosprivate
10th worst object show creator
Wagadoogie!",2019-09-12 23:19:12+00:00,445,393,4978,False,2023-03-27 00:48:22+00:00, d dont your eyes will burn,,Twitter Web App,False,0,2023-03-27,Neutral
Icy 🇲🇨,1.64015e+18,Pen island,♀️ / Artist ig / countryball enjoyer / 🇲🇨 / Priv: @icypriva / blasian / miserable,2022-02-25 02:04:23+00:00,68,129,22576,False,2023-03-27 00:43:41+00:00, exp crawlies d ok but why genq,,Twitter Web App,False,0,2023-03-27,Positive
ring🌼🌻,1.64015e+18,he she it (dm 4 priv),"ring
pfp from welcome home (https://t.co/DXiPVeddUa)
object show fan",2022-02-25 20:56:51+00:00,319,542,58573,False,2023-03-27 00:42:56+00:00, crawlies d it means piece of shit which the creator of object terror is,,Twitter for Android,False,0,2023-03-27,Negative
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64015e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-27 00:32:06+00:00, aib fans who are crying and going not aib why to the creator supporting taylor need to realize this is more of a r ,,Twitter for Android,False,0,2023-03-27,Positive
Drew,1.64014e+18,,,2013-01-31 16:50:10+00:00,160,759,20050,False,2023-03-27 00:12:00+00:00, jay wright rightfully points out that the refs let that contact go all game and then called it late it s like the bradb ,,Twitter for iPhone,False,0,2023-03-27,Negative
Dee Gallagher😝,1.64014e+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,False,2023-03-26 23:45:57+00:00, don t play with it don t play with it ,,Twitter for iPhone,False,0,2023-03-26,Neutral
DWTDP,1.64014e+18,,"average ii fan

 @tangytaste_ is the goat he made my pfp",2023-01-14 18:42:57+00:00,28,94,881,False,2023-03-26 23:41:47+00:00, d its a fanfic where basically fan goes bonkers you gotta read it unless you don t like death ,,Twitter for Android,False,0,2023-03-26,Neutral
Caution/Amber⚠️🎃,1.64014e+18,she/critter/it/he,I luv bugs 🐞🐛 osc 🍎 rarepair enthusiast 💡🌮 Canadian Trini 🇨🇦🇹🇹 Lesbian!! 🍃🍄 silly kitty brain :3 🐾🐈 pfp made by @/DoctorShimada,2022-08-19 03:23:09+00:00,140,269,3152,False,2023-03-26 23:41:47+00:00, d its a fanfic on ao i thinks i ve heard it gets pretty disturbing at times though,,Twitter for iPad,False,0,2023-03-26,Negative
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64013e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 23:29:45+00:00,wtf is a thinking skills pleaseee its all over my tl i dont understand ,,Twitter for Android,False,0,2023-03-26,Negative
tennifer✨,1.64013e+18,"Louisiana, USA",here for entertainment purposes only ✨🏳️‍🌈 they/them,2016-05-29 04:04:08+00:00,365,220,190993,False,2023-03-26 23:26:21+00:00,the internet is dumb bc i posted a link to the holocaust memorial website and it was removed for hate speech ,,Twitter for iPhone,False,0,2023-03-26,Negative
😇Joseph🙂,1.64013e+18,,"🌐 🇩🇪Berlin
📉Digital consultant",2014-12-06 01:41:04+00:00,4,30,12,False,2023-03-26 23:24:25+00:00,d paws with clumsy alacrity the beast did so while the mas,,Twitter Web App,False,0,2023-03-26,Negative
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64013e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 23:21:12+00:00, now black osc members advertise anything you ve made under the replies of this tweet and we ll retweet people who aren t black ,,Twitter for Android,False,0,2023-03-26,Negative
Dee Gallagher😝,1.64013e+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,False,2023-03-26 23:08:06+00:00,baby i m the fashion demon ,,Twitter for iPhone,False,0,2023-03-26,Neutral
HMS Dauntless,1.64012e+18,,"This is the official account of HMS Dauntless, The Royal Navy's Air Defender of Choice.🌊🌊
Nil Desperandum 'Never Despair'
https://t.co/0mE6rkT1qL",2019-05-11 10:38:59+00:00,7292,358,553,True,2023-03-26 22:39:04+00:00, pt hms dauntless d sailing outbound from devonport plymouth this evening during sunset hmsdauntless dev ,['HMSDauntless'],Twitter for Android,False,0,2023-03-26,Neutral
milk shooken,1.64012e+18,,"Hey! Im Noni! I make ANIMATIONS! 
metro booming make it boom",2020-10-10 04:49:04+00:00,36,202,54,False,2023-03-26 22:36:31+00:00, d dude its one comment lmfao ,,Twitter Web App,False,0,2023-03-26,Neutral
MIS.Photography,1.64012e+18,,Armed Forces Photographer 📸 📍West Coast Scotland Based  ~ DM if interested in Military Merchandise trade.,2021-12-30 19:18:11+00:00,520,302,3172,False,2023-03-26 22:33:54+00:00, pt hms dauntless d sailing outbound from devonport plymouth this evening during a glorious sunset hmsdau ,,Twitter for iPhone,False,0,2023-03-26,Neutral
cloud 🔞,1.64012e+18,,‘95. Kpop hag. 🐺🐥 ✨🐿️🐰✨🐰🐥 🫧 they/them,2022-05-26 03:31:27+00:00,2,28,565,False,2023-03-26 22:30:20+00:00,thinking about bratty bby flx,,Twitter for iPhone,False,0,2023-03-26,Neutral
d3rr!ck,1.64012e+18,17th.,ᶠYͧoͨᵏu,2022-03-30 03:39:22+00:00,32,131,683,False,2023-03-26 22:15:33+00:00, blocked ,,Twitter for iPhone,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 22:07:15+00:00, i jawdropped,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 22:07:00+00:00, fuckkki did not espect it to fit so well ,,Twitter for Android,False,0,2023-03-26,Positive
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 22:06:46+00:00, whos that,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 22:06:14+00:00,wait where s my drafts ,,Twitter for Android,False,0,2023-03-26,Neutral
Anthony Hepper 🇬🇧 🇬🇧,1.64011e+18,United Kingdom,"✨ 💫 Personal Account 💫 ✨

♈️ #Aries

🔴 #PokémonGO

🎮 Gamer @sonicsquads

⚽️ Sports Fan @ManUtd

🏎️ F1 Fan @F1

🐈 #Cats

🎥 #Movies

🎶 #Music",2022-03-04 12:47:20+00:00,391,3171,6592,False,2023-03-26 22:04:39+00:00, pt hms dauntless d sailing outbound from devonport plymouth this evening during sunset hmsdauntless dev ,['HMSDauntless'],Twitter Web App,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 22:03:39+00:00, critical thinking if it was awesome ,,Twitter for Android,False,0,2023-03-26,Positive
Anthony Hepper 🇬🇧 🇬🇧,1.64011e+18,United Kingdom,"✨ 💫 Personal Account 💫 ✨

♈️ #Aries

🔴 #PokémonGO

🎮 Gamer @sonicsquads

⚽️ Sports Fan @ManUtd

🏎️ F1 Fan @F1

🐈 #Cats

🎥 #Movies

🎶 #Music",2022-03-04 12:47:20+00:00,391,3171,6592,False,2023-03-26 22:03:24+00:00, pt hms dauntless d sailing outbound from devonport plymouth this evening during a glorious sunset hmsdau ,,Twitter Web App,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 22:02:37+00:00,if u support groink get out of my page unfollow unmoot me srs ,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 22:01:12+00:00,i like this style a lot hmmhmhm,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 21:58:39+00:00, don t eat my little creature j,,Twitter for Android,False,0,2023-03-26,Negative
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 21:55:26+00:00, me when i accidentally type ,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 21:55:20+00:00, stop thi,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 21:54:02+00:00,this is for school but k im proud of it so yeah gives them a face and legs osc ,['OSC'],Twitter for Android,False,0,2023-03-26,Positive
liam/ven (is having a thinking skills moment),1.64011e+18,layout : @necrotomigaud,"FANS BIGGEST FAN!!!/SRS, osc mainly ii, rentry byf, PROSHIP/MAP/NSFW DNFI, shoutout to my bbq @gregorysgone",2022-07-25 21:10:12+00:00,261,636,9747,False,2023-03-26 21:53:04+00:00, d trophy soeech bubble,,Twitter for Android,False,0,2023-03-26,Neutral
DWTDP,1.64011e+18,,"average ii fan

 @tangytaste_ is the goat he made my pfp",2023-01-14 18:42:57+00:00,28,94,881,False,2023-03-26 21:49:06+00:00, d a cult,,Twitter for Android,False,0,2023-03-26,Neutral
d33,1.64011e+18,"Los Angeles, CA",,2015-07-12 20:07:03+00:00,58,157,34130,False,2023-03-26 21:40:26+00:00, how can i lose if i m already chose ,,Twitter for iPhone,False,0,2023-03-26,Neutral
kvaratov,1.64011e+18,,막창 열성가 // 간 포식자,2023-02-22 03:17:10+00:00,69,87,6567,False,2023-03-26 21:39:06+00:00, ei we r just getting started brother ,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 21:35:32+00:00,i neeedddd cheesy inanimate insanity,,Twitter for Android,False,0,2023-03-26,Negative
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.64011e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 21:35:13+00:00, they should be friends ,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.6401e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 21:31:59+00:00, flirting vs harassment ,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.6401e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 21:29:57+00:00,what is exactly this help ,,Twitter for Android,False,0,2023-03-26,Positive
Roman Swivel,1.6401e+18,"Bronx, NY",ChatGPT pioneer . Love that invention.out of this world . Love life . Love intuitive thinking and ideas .Strive to live the Ideal life .,2022-08-27 20:36:36+00:00,38,26,1027,False,2023-03-26 21:28:14+00:00, hmm d hmm no comment,,Twitter for iPhone,False,0,2023-03-26,Neutral
🐯,1.6401e+18,,,2022-12-26 14:58:52+00:00,57,418,32100,False,2023-03-26 21:23:40+00:00, ei so sad for our spurs,,Twitter for Android,False,0,2023-03-26,Negative
🇺🇲🚢CAPTAIN JON🦅🌎⚓,1.6401e+18,"29.895767° N, -81.31555° E 🧭","🪢Saltwater Navigator🧭 Engineer🛠 
Vet🎖#America1st #DD214Club #Marine  #Maritime #1a #2a #GY6 #turn22to0 
📷ND750lens 📵DM",2017-09-04 15:58:14+00:00,6066,4693,29326,False,2023-03-26 21:23:08+00:00, pt hms dauntless d sailing outbound from devonport plymouth this evening during a glorious sunset hmsdau ,,Twitter for Android,False,0,2023-03-26,Neutral
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.6401e+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,False,2023-03-26 21:20:52+00:00, qq groinks apology was shitty it seems like he was worried about his reputation rather then what he had to say people worried a ,,Twitter for Android,False,0,2023-03-26,Neutral
⚓️ Plymouth Devon UK ⚓️ (PlymouthDevonUK.com),1.6401e+18,Plymouth ,"Mainly photos & videos of Plymouth, with some pearls of wisdom thrown in too. 🏖 🚜🚢 🚚 
Aka @tugboatsuk 
#NoVaccineMandate #NoVaccinePassports
#Plymouth",2020-04-06 09:00:53+00:00,849,345,9025,False,2023-03-26 21:13:14+00:00,pt hms dauntless d sailing outbound from devonport plymouth this evening during sunset hmsdauntless ,['HMSDauntless'],Twitter for Android,False,0,2023-03-26,Neutral
