user_name,tweet_id,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,word
Hananiya Nunaya,1.64075E+18,Adamawa Nigeria,,2016-08-17 07:55:26+00:00,54,318,1456,FALSE,2023-03-28 16:33:25+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
lankz,1.64075E+18,,Work with the United Nations,2020-07-11 14:06:13+00:00,3792,516,103315,FALSE,2023-03-28 16:33:22+00:00,"RT @alumotis63: Igbos have started investing homeward, because Lagos is CONGESTED.
New Dubai loading https://t.co/qU0tMhAeec",,Twitter for Android,FALSE,dubai
my shop,1.64075E+18,,,2023-02-25 13:17:29+00:00,80,508,2,FALSE,2023-03-28 16:33:21+00:00,Eightale Karakou Algerien Arabic Evening Dresses High Neck Appliues Gold Lace Mermaid Prom Gown Dubai Caftan Party… https://t.co/ngT9bkmBSi,,Twitter Web App,FALSE,dubai
Adam M Jakana,1.64075E+18,,"LOCAL ENTREPRENEUR,
YOUTH ACTIVISTS,
HEALTH PRACTITIONER &
TRAVELS ENTHUSIASTS",2019-01-29 08:44:42+00:00,292,429,826,FALSE,2023-03-28 16:33:20+00:00,@mrym_umr @Elmusty_katika @MaiAgogon @dubai_plug_ @safanajr @itshadizashehu Remove the mask. Have confidence on you… https://t.co/wjNlw7yda0,,Twitter for Android,FALSE,dubai
W1N 🌛 free ndavan,1.64075E+18,hatimu,Anti Rerrol2 club | WITA,2022-03-09 20:14:48+00:00,135,4985,15211,FALSE,2023-03-28 16:33:09+00:00,"RT @PrimeXBT: 🌴 #ICYMI Check out our recap videos from 🇸🇬#Singapore and 🇦🇪#Dubai to relive the energy.

🤩 It's a must-watch for anyone who…","['ICYMI', 'Singapore', 'Dubai']",Twitter for Android,FALSE,dubai
zaenalfreetag😎😎😎☕,1.64075E+18,"Jawa Tengah, Indonesia",@oxwin2023z @missufebiGwinx di tangguhkan bukan akun multi .Akun @jaemcityxxfazr1 gak bsa di bukak. @oxNjir udh ku nonaktifkan WiFi/data,2014-12-21 21:09:01+00:00,79,1316,2152,FALSE,2023-03-28 16:33:09+00:00,"RT @PrimeXBT: 🌴 #ICYMI Check out our recap videos from 🇸🇬#Singapore and 🇦🇪#Dubai to relive the energy.

🤩 It's a must-watch for anyone who…","['ICYMI', 'Singapore', 'Dubai']",Twitter for Android,FALSE,dubai
news,1.64075E+18,,,2021-05-28 16:22:27+00:00,60,6,658,FALSE,2023-03-28 16:33:08+00:00,"RT @BinanceArabic: We are excited to share some photos from the Binance Beach Cleanup in Bahrain &amp; Dubai.

We had a combined number of over…",,Twitter for Android,FALSE,dubai
my shop,1.64075E+18,,,2023-02-25 13:17:29+00:00,80,508,2,FALSE,2023-03-28 16:33:04+00:00,"SoDigne Dubai Mermaid Arabic Evening Dress For Women Wedding Long Sleeve Beaded Appliques Elegant Formal Party Gown
https://t.co/fLQzLdI7gV",,Twitter Web App,FALSE,dubai
Mosiah Brown Wokekoro,1.64075E+18,"Port Harcourt, Rivers Nigeria","Intelligence is not only the capacity to analyze, synthesize, and store information but also the disposition to act righteously.",2022-09-07 12:06:28+00:00,46,731,2159,FALSE,2023-03-28 16:33:00+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for iPhone,FALSE,dubai
Sir Loin of Beef (@Strider@mastadonapp.uk),1.64075E+18,"from Yorkshire, land of legend",Old enough to know better. longbowman with a passion for archery. Moved to East Yorkshire - best move I made. More on my blog https://t.co/I6HNHrbdOv.,2009-03-09 20:35:49+00:00,464,445,15186,FALSE,2023-03-28 16:33:00+00:00,RT @TraceyR64968698: The Dubai-based owner of P&amp;O Ferries is expected to benefit from at least £50m of UK taxpayer support as part of the g…,,Twitter for iPad,FALSE,dubai
cj,1.64075E+18,SHE/HER,lala saw golchawayvdream | multi stan | 👩‍⚕️,2021-06-10 02:48:33+00:00,541,494,5775,FALSE,2023-03-28 16:32:52+00:00,"RT @quilatee_: Spoiling content which is not officially announced yet + stalking. @/shu1230svt is sasaeng they even followed him in dubai,…",,Twitter for Android,FALSE,dubai
Pankaj Agarwal,1.64075E+18,,,2014-04-27 08:28:06+00:00,257,467,47450,FALSE,2023-03-28 16:32:51+00:00,@antiso_am @Smon1992 Certainly not dubai based arab family,,Twitter for iPhone,FALSE,dubai
David 🧏🏼‍♂️🇺🇸🇩🇪🇮🇪🇺🇦🌻,1.64075E+18,,#Californian; #boltup #FightOn✌🏻@united ✈️my alt account is @davidkapsner he/him/his 🚫🚫 PERSONAL LISTS!!🚫🚫,2016-02-11 19:39:47+00:00,2435,3604,494752,FALSE,2023-03-28 16:32:49+00:00,"RT @_ZachGriff: Curious about what it was like onboard @United’s inaugural flight from Newark to Dubai?

A 🧵

(1/14) https://t.co/oPETH5kgnr",,Twitter for iPhone,FALSE,dubai
Lost Entity 🎐,1.64075E+18,"Ottawa, Ontario Canada",‏‏‏یہ پتہ نہیں کہاں سے میری پروفائیل نکال کر لے آئے ہیں۔ میرا ٹویٹر پر تو کیا فیس بک پر بھی کوئی اکاونٹ نہیں ہے۔,2015-08-20 20:53:16+00:00,2139,103,13080,FALSE,2023-03-28 16:32:41+00:00,@ShehryarReal I know this guy he is in Dubai now.,,Twitter for Android,FALSE,dubai
Teejay 2🌽🌽🌽🌽,1.64075E+18,,Teejay2,2022-02-25 08:35:39+00:00,3233,2355,208492,FALSE,2023-03-28 16:32:38+00:00,RT @ChimarokeNamani: Penkelemesi Ayu goes to school! And Atiku returns to Dubai!  Now reading the PDP constitution!…,,Twitter for Android,FALSE,dubai
Haus BigWin,1.64075E+18,,gamon detect.,2016-10-13 15:23:18+00:00,43,1450,2727,FALSE,2023-03-28 16:32:33+00:00,"RT @PrimeXBT: 🌴 #ICYMI Check out our recap videos from 🇸🇬#Singapore and 🇦🇪#Dubai to relive the energy.

🤩 It's a must-watch for anyone who…","['ICYMI', 'Singapore', 'Dubai']",Twitter for Android,FALSE,dubai
Shopping Alert 🇦🇺,1.64075E+18,🇦🇺,"Shop online for Electronics, Apparel, Toys, Books, DVDs & more
@amazon @AmazonAustralia #Amazon
as an Amazon Associate I earn from qualifying purchases",2022-03-04 07:07:01+00:00,271,298,0,FALSE,2023-03-28 16:32:31+00:00,"TOUS 2001689801, New Dubai Saf Tri-Beige, Mediana Women, Beige #Amazon🇦🇺
https://t.co/J9odMNZBvd",['Amazon'],Shopping Alert AU,FALSE,dubai
😎EL PELON....CON😎,1.64075E+18,"Caracas, Venezuela",😎😎😎😎😎😎😎,2021-08-06 21:14:52+00:00,930,2016,87227,FALSE,2023-03-28 16:32:21+00:00,"RT @graybrigade: #OnThisDay in 1996, #Cigar captured the inaugural $4 Million Dubai World Cup at Nad Al Sheba Racecourse, United Arab Emira…","['OnThisDay', 'Cigar']",Twitter for Android,FALSE,dubai
Chukwu ogbonnaya,1.64075E+18,"Kaduna,nigeria",Direct Response Copywriter ll conversion rate optimizer,2022-11-07 20:06:03+00:00,76,408,5011,FALSE,2023-03-28 16:32:18+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter Web App,FALSE,dubai
Mirus Global Real Estate,1.64075E+18,"Dubai, United Arab Emirates",Invest in Dubai Properties. Call : +91-9112000033,2016-06-09 03:03:57+00:00,2578,90,259,FALSE,2023-03-28 16:32:17+00:00,"Ramadan is an important time for Muslims across the world. In Dubai, you can see the pace of the city change as peo… https://t.co/ixGir16wYV",,Twitter Web App,FALSE,dubai
my shop,1.64075E+18,,,2023-02-25 13:17:29+00:00,80,508,2,FALSE,2023-03-28 16:32:13+00:00,Caroline Light Green Dubai Beading Crystals Formal Party Dresses For Women Long Sleeve Gowns Prom Made To Order Abe… https://t.co/J1VghJND9V,,Twitter Web App,FALSE,dubai
Metaversal,1.64075E+18,New York & Miami,Building the world’s most impactful community in web3 // Co-producing @omegaxrunner // Get on the list https://t.co/RlqdjZPgxM ⚡️,2021-07-15 14:08:57+00:00,10847,4878,8330,FALSE,2023-03-28 16:32:12+00:00,"Metaversal IRL // Jadid @j4dyd_nft reporting live from @Arts_DAO Fest at @25hourshotels in Dubai. 

Dubai is one of… https://t.co/LaWsTFwj7G",,Twitter Web App,FALSE,dubai
This con was amazing,1.64075E+18,"Paris, France","Addicted to Marvel and Beliza and Mitchell Hope
✨she/her✨",2018-11-15 23:27:56+00:00,489,775,42173,FALSE,2023-03-28 16:32:10+00:00,"RT @Lea_Raeken: @gulf_news Donia Salah is in charge of ULTIM EVENTS, french society for making events with actors.
Donia left in Dubai with…",,Twitter for Android,FALSE,dubai
BLISSFUL EVER.,1.64075E+18,in your heart always,"Dheho Devaalaya Proktah Sajeevah Kevalah Shivah......
Soaham Bhavena Pujayeth.🌹🌹🌹🌹🇮🇳🇮🇳🇮🇳🇮🇳",2022-03-29 13:04:23+00:00,697,580,21331,FALSE,2023-03-28 16:32:09+00:00,"RT @DalviNameet: Habibi..@tweetfromdhruv 
Let's go to DUBAI !🌴❤💜🐫🥳💃
#SingleBoys #BachelorParty #Bromance 😎 https://t.co/gLHSBvVGHH","['SingleBoys', 'BachelorParty', 'Bromance']",Twitter for Android,FALSE,dubai
Wolf,1.64075E+18,,"Krypto Enthusiast, Gamer, Dog owner.",2023-02-16 20:01:09+00:00,16,19,347,FALSE,2023-03-28 16:32:08+00:00,@kararesurrect And I qant to live in Dubai,,Twitter for Android,FALSE,dubai
SI Crypto 🔥,1.64075E+18,USA,Time for GiveAways with SI Crypto .. from #BTC to #USDT... time to make real profits - Support me with #DASH - XcxA73gFfNMWYrHJZY92CdiFrYqdB4hwT3,2009-07-06 11:02:54+00:00,18783,1995,3508,FALSE,2023-03-28 16:32:03+00:00,"RT @binance: Cleaning up the beaches one bag at a time 🌊

We're proud to kickstart Ramadan with beach clean-ups in Bahrain and Dubai alongs…",,T7 App,FALSE,dubai
Analisa Vallie,1.64075E+18,,,2023-02-25 19:04:49+00:00,13,21,0,FALSE,2023-03-28 16:32:00+00:00,"RT @spideycyp_155: Let there be light ~ @BinanceAcademy 

Another day, another university!!

Canadian University Dubai.
AUBH, 🇧🇭 
Instead,…",,Twitter Web App,FALSE,dubai
Patricia Reader,1.64075E+18,"Oklahoma, USA","Love family, care about the future. Horses are my passion, enthralled with and worked in the Thoroughbred horse racing business. Every day is a gift from God",2015-03-30 20:08:18+00:00,979,1742,64803,FALSE,2023-03-28 16:31:50+00:00,"RT @EclipseSports: ""The Titan of the Turf Course!"" exclaimed announcer @larrycollmus as EQUINOX blew away his rivals under jockey @christo6…",,Twitter for iPhone,FALSE,dubai
Aʀvɩŋɗ Vɩjʌƴ ✨,1.64075E+18,Twitter,"ᴅɪᴇ ʜᴀʀᴅ ғᴀɴ ᴏғ #ᴛʜᴀʟᴀᴘᴀᴛʜʏᴠɪᴊᴀʏ||ᴀɴɴᴀɴ @PVasanth_offl💓😍
#ᴍsᴅ💛ғᴏʟʟᴏᴡ ᴍʏ ʙᴀᴄᴋᴜᴘ ɪᴅ @arvind_vijay_1 ✨❤ ||#ᴛᴛʙ💥||ᴀᴋᴋᴀ @ReginaVj15 ✨||",2014-03-20 09:28:08+00:00,1683,909,34290,FALSE,2023-03-28 16:31:49+00:00,"RT @TweetSakthii: Vadapaav vs unknown bowler (Abu Nechim) @ Chinnaswamy

Rutu Six vs Bumrah @ Dubai

Rendum onna

Knowledgable Crowd🤣

Form…",,Twitter for Android,FALSE,dubai
▽,1.64075E+18,75,Felix Auger - Aliassime is my sunshine,2016-06-01 15:52:55+00:00,281,156,54284,FALSE,2023-03-28 16:31:47+00:00,"whenever I decided to watch Andrey's match, he'll lose it brutally. 
AO'22 - novak's match (it's tough to win tho)… https://t.co/4h4J2r5ZW7",,Twitter for Android,FALSE,dubai
Vjay Dubai,1.64075E+18,,Consistency is Everything for Me.!!!,2014-04-26 05:04:18+00:00,22,337,8147,FALSE,2023-03-28 16:31:39+00:00,"RT @NewsOfBolly: We did watch film #Bholaa at censor board office, Mauritius. This film is having only Action from start to end. Ajay Devgn…",['Bholaa'],Twitter for iPhone,FALSE,dubai
The Beast,1.64075E+18,The State of Miami (Broward),25-year media vet. Hot Takes. Creative Soul. BS Broadcasting - The U. MBA - Lynn Univ.  Boston Born. Unabashed Liberal. Don’t like my tweets? Unfollow.   #Woke,2010-07-27 01:36:24+00:00,11693,4985,40168,TRUE,2023-03-28 16:31:38+00:00,"RT @BecauseMiami: ""It's smoke and mirrors. There's no real money here anymore,"" the former crypto exec, a third-generation Wall Streeter, s…",,Twitter Web App,FALSE,dubai
Crypto NFT Queen,1.64075E+18,,"NFT Project Promotion | Host #NFTGiveaways | 100% Real & Trusted

📩 DM Me For Info",2018-03-29 17:48:07+00:00,404,77,94,FALSE,2023-03-28 16:31:37+00:00,"RT @phaverapp: Phaver will be presenting on Shard Dubai demo day! 🦄

- Friday, 17th March
- DIFC Innovation Hub, Dubai
- Online livestream…",,Twitter for Android,FALSE,dubai
Nishad Bhurke 👹🔰,1.64075E+18,"Mumbai, India","Films, Photography, Traveling...!!

        Manchester United 🔴⚪⚫ - Mumbai FC 💛💙 - Mumbai City FC 💙🤍",2011-07-27 09:36:01+00:00,149,410,140860,FALSE,2023-03-28 16:31:30+00:00,"RT @MumbaiCityFC: 𝗙𝗜𝗫𝗧𝗨𝗥𝗘𝗦 𝗔𝗥𝗘 𝗛𝗘𝗥𝗘 🗓️

#TheIslanders’ U14s will head to Dubai for the MINA Cup, taking part in 3️⃣ group stage games in ho…",['TheIslanders'],Twitter for Android,FALSE,dubai
Ikéngà of Africa 🐯 🇳🇬,1.64075E+18,🇳🇬 ,The Big  Masquerade. 🇳🇬's Defender. Founder @Aprotv_ng. Photographer. Blogger. Politics. #Buharist. #Batist.    A two-faced god of time.,2017-03-29 12:55:57+00:00,11529,8740,21176,FALSE,2023-03-28 16:31:25+00:00,RT @Ketura16647548: @apro_dawildcat Ayu's master Atiku has left for Dubai and he is alone to face de 😈 😈 😈 😈 dis coming weeks go sweet,,Twitter for Android,FALSE,dubai
Jat_Vicky,1.64075E+18,India,I love my India,2015-06-03 04:14:11+00:00,12,273,14249,FALSE,2023-03-28 16:31:24+00:00,RT @pun_fact: An intelligence report on Waris Punjab De chief #AmritpalSingh has claimed that this radical has been leading a lavish lifest…,['AmritpalSingh'],Twitter for Android,FALSE,dubai
Vjay Dubai,1.64075E+18,,Consistency is Everything for Me.!!!,2014-04-26 05:04:18+00:00,22,337,8147,FALSE,2023-03-28 16:31:18+00:00,RT @NewsOfBolly: Today our representative did watch film #Bholaa in a press show in India. It’s a very bad and dark film. 90% of the film s…,['Bholaa'],Twitter for iPhone,FALSE,dubai
Emekamakon,1.64075E+18,"Lagos, Nigeria",I Fear God and believe in Him,2014-06-18 11:45:00+00:00,1146,573,159885,FALSE,2023-03-28 16:31:08+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
Gold Stone,1.64075E+18,Lagos,"A Teacher Of the Gospel,

A Crypto Traders, Analyst
:Pifortunemarket",2021-05-30 22:17:38+00:00,477,61,18102,FALSE,2023-03-28 16:31:08+00:00,RT @Omojuwa: I am excited to join this constellation of change makers and icons at the 2023 edition of The International Women Leadership C…,,Twitter for Android,FALSE,dubai
Mercedes Dennise,1.64075E+18,,,2023-02-25 18:58:55+00:00,13,22,0,FALSE,2023-03-28 16:31:06+00:00,"RT @spideycyp_155: Let there be light ~ @BinanceAcademy 

Another day, another university!!

Canadian University Dubai.
AUBH, 🇧🇭 
Instead,…",,Twitter Web App,FALSE,dubai
Benjamin Rose,1.64075E+18,,COYG 🔴⚪️🔫,2017-11-19 12:39:55+00:00,323,1647,247384,FALSE,2023-03-28 16:31:04+00:00,"RT @BecauseMiami: ""It's smoke and mirrors. There's no real money here anymore,"" the former crypto exec, a third-generation Wall Streeter, s…",,Twitter for iPhone,FALSE,dubai
imabot,1.64075E+18,,i am a bot. bot i am,2021-10-14 23:42:10+00:00,11,0,0,FALSE,2023-03-28 16:31:02+00:00,A man from Miami was traveling to Dubai. At security he was stopped for having a pound of Mayo. He was laughted at… https://t.co/t6fGflegoS,,"Cheap Bots, Done Quick!",FALSE,dubai
Elana Josephina,1.64075E+18,,,2023-02-25 19:00:41+00:00,13,22,0,FALSE,2023-03-28 16:30:48+00:00,"RT @spideycyp_155: Let there be light ~ @BinanceAcademy 

Another day, another university!!

Canadian University Dubai.
AUBH, 🇧🇭 
Instead,…",,Twitter Web App,FALSE,dubai
Abdul Sattar®🇵🇰🇦🇪,1.64075E+18,United Arab Emirate Dubai ,I Love Pakistan & Pakistan PTI Imran Ahmad Khan Niazi,2022-07-27 12:19:32+00:00,27,317,667,FALSE,2023-03-28 16:30:46+00:00,@Dr_fizakhan Wonderful Ma'am 🥰❣️,,Twitter for Android,FALSE,dubai
Dinesh Nair,1.64075E+18,"Mumbai, India","@TEDx Speaker | Consultant-Sports, Infra,Films I Founder Director @theaifc l Head Development @mumbaicityfc l ExTrustee - Mumbai Football Arena I 🇮🇳Footballer",2017-05-15 14:27:43+00:00,2476,638,9449,FALSE,2023-03-28 16:30:41+00:00,"RT @MumbaiCityFC: 𝗙𝗜𝗫𝗧𝗨𝗥𝗘𝗦 𝗔𝗥𝗘 𝗛𝗘𝗥𝗘 🗓️

#TheIslanders’ U14s will head to Dubai for the MINA Cup, taking part in 3️⃣ group stage games in ho…",['TheIslanders'],Twitter for iPhone,FALSE,dubai
✨Striving ukhtee✨,1.64075E+18,pluto,Islermerphilia ♥️♥️♥️ Allahumma Inni As'aluka Al'afeeya🙏 pray for me nd forgive me when I'm no more. Founder @Jays_Retro_Ng  Digital Marketer.,2019-06-03 15:24:58+00:00,40452,16137,80143,FALSE,2023-03-28 16:30:41+00:00,"RT @um1_umar: For those of you that want to try it i have the original/undiluted oil  perfume from dubai 

6ml = 1500

Here are 50ml oil pe…",,Twitter for iPhone,FALSE,dubai
Peter Chibuikem,1.64075E+18,,"Teaching, singing and making people happy",2022-01-22 11:01:56+00:00,572,924,42391,FALSE,2023-03-28 16:30:38+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
Bukar Liman,1.64075E+18,,,2022-02-13 17:51:50+00:00,153,566,51750,FALSE,2023-03-28 16:30:33+00:00,"RT @officialEFCC: The properties including  “Hotel Apartment Community, Burj Khalifa lying, being and situate at, Plot 160 Municipality NO…",,Twitter for Android,FALSE,dubai
JAMES MARTIN,1.64075E+18,United Arab Emirates,Viewer-in-Chief BBC World News | Scotsman living in the Middle East for 30 years | Civil Aviation,2010-08-19 16:53:09+00:00,2990,1168,73098,FALSE,2023-03-28 16:30:30+00:00,@SurinaRadio @pritam212 @ShruthiR11 Breaking News: I’ve just heard Sheena on the Wireless. Dubai 92. She sounded a… https://t.co/MKESVElHb3,,Twitter for iPhone,FALSE,dubai
OIKOS - Vegetables instead of flowers,1.64075E+18,,Replacing Flowers With Vegetables. Enjoy tasty and healthy vegetables! Raised bed planter kit for vegetable gardening. #rooftop #urbangardening #vegetables,2019-11-05 15:57:48+00:00,2009,223,56,FALSE,2023-03-28 16:30:28+00:00,RT @VerticalFarmPod: “I think we just need to as an industry get to a point where we are a bit more conservative with our projections...” -…,,Oikos Solutions,FALSE,dubai
Chukwu,1.64075E+18,,,2012-07-11 07:37:11+00:00,297,828,18055,FALSE,2023-03-28 16:30:24+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
NSBrooklynTV,1.64075E+18,"Toronto, Ontario","I Play Apex Legends & Overwatch 2
Dont Be Scared To Follow Me guys",2021-10-12 22:48:30+00:00,2400,478,1628,FALSE,2023-03-28 16:30:24+00:00,@WatchGamesTV yeah you was looking thick in those dubai videos. Love you bro,,Twitter Web App,FALSE,dubai
Yowinkek,1.64075E+18,"Bekasi, Jawa Barat",Alhamdulillah pecah telor yg kecil. Mudah2an nular pecah telor yg gede. Aamiin,2022-10-18 12:42:32+00:00,72,4472,3891,FALSE,2023-03-28 16:30:23+00:00,"RT @PrimeXBT: 🌴 #ICYMI Check out our recap videos from 🇸🇬#Singapore and 🇦🇪#Dubai to relive the energy.

🤩 It's a must-watch for anyone who…","['ICYMI', 'Singapore', 'Dubai']",Twitter for Android,FALSE,dubai
Puzo,1.64075E+18,"Lagos, Nigeria",#Obiforpresident,2020-10-14 18:25:48+00:00,119,1624,18792,FALSE,2023-03-28 16:30:16+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
lieutenant winslow,1.64075E+18,,half monkey. half jew.,2010-08-17 17:32:02+00:00,1680,1169,93338,FALSE,2023-03-28 16:30:14+00:00,"RT @AlfredSpellman: ""It's smoke and mirrors. There's no real money here anymore. It's all gone to Dubai and Singapore...You know who's rich…",,Twitter Web App,FALSE,dubai
EFCC Nigeria,1.64075E+18,Nigeria,Nigeria's Leading Anti-Graft Agency Charged With The Responsibility of Investigation and Enforcement of All Economic and Financial Crimes Laws in Nigeria. #EFCC,2013-01-14 10:08:29+00:00,1934402,93,4903,TRUE,2023-03-28 16:30:14+00:00,"The properties including  “Hotel Apartment Community, Burj Khalifa lying, being and situate at, Plot 160 Municipali… https://t.co/AtRns7Fum3",,Twitter Web App,FALSE,dubai
kizza,1.64075E+18,Nigeria/London,https://t.co/UWDa9MfaNo,2016-02-01 22:00:53+00:00,1034,2185,330508,FALSE,2023-03-28 16:30:12+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for iPhone,FALSE,dubai
Jumeira Rotana,1.64075E+18,Dubai,Discover the art of modern day living at Jumeira Rotana Dubai. This 4 star Dubai hotel exceeds the standards where your comfort comes first.,2011-10-18 10:00:03+00:00,4082,624,568,FALSE,2023-03-28 16:30:09+00:00,"Experience a sumptuous Iftar buffet under the stars at Jumeira Rotana.

Early bird discount:
To save 50%, book now… https://t.co/mtn0aEDgMC",,Twitter for Android,FALSE,dubai
Ezeani Emeka,1.64075E+18,"Gwarinpa 3rd avenue fct, Abuja",Big Fan's of Republican | https://t.co/8FsU0t8CzL in Mathematics,2016-11-26 22:11:10+00:00,93,860,3730,FALSE,2023-03-28 16:30:09+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
"Rhythm Bastard - TFF 9:30 PM Fri, Cabaret",1.64075E+18,FL,"Hardcore Nerdcore Punk Musician and Swolest Guy In Rock Band. 
Oi! in @RPGPalsClub
For booking inquiries, please contact info@FireworksFactoryMGMT.com
He-man.",2009-03-06 06:53:54+00:00,985,1795,77401,FALSE,2023-03-28 16:30:09+00:00,"RT @BecauseMiami: ""It's smoke and mirrors. There's no real money here anymore,"" the former crypto exec, a third-generation Wall Streeter, s…",,Twitter Web App,FALSE,dubai
"Umed Saidov, CFA 🇺🇸 🇺🇦",1.64075E+18,Earth,Head of Staking @wavedigital_ | Co-founder at https://t.co/TWD3autX7k | Views are my own. I know nothing.,2018-05-04 16:32:10+00:00,8090,856,18518,FALSE,2023-03-28 16:30:06+00:00,@TobiasIlskov What are your thoughts about Dubai then?,,Twitter for iPhone,FALSE,dubai
Sal🙆🏻‍♀️ MARCH BIGWIN!!!🪷🪸(FREE TAG) 🪬✨,1.64075E+18,,"free tag✨Akun Wangi😇🤲🏻 jangan di reroll ya kadang pake wifi kadang pake data, kadang lewat aplikasi kadang lewat web😗",2020-06-22 09:52:54+00:00,214,5001,65225,FALSE,2023-03-28 16:29:58+00:00,"RT @PrimeXBT: 🌴 #ICYMI Check out our recap videos from 🇸🇬#Singapore and 🇦🇪#Dubai to relive the energy.

🤩 It's a must-watch for anyone who…","['ICYMI', 'Singapore', 'Dubai']",Twitter for iPhone,FALSE,dubai
Ketura,1.64075E+18,,"Selfless, inorganic chemist",2022-03-10 04:21:47+00:00,329,307,11046,FALSE,2023-03-28 16:29:50+00:00,@apro_dawildcat Ayu's master Atiku has left for Dubai and he is alone to face de 😈 😈 😈 😈 dis coming weeks go sweet,,Twitter for Android,FALSE,dubai
Emmanuel .c. Anthony OBI,1.64075E+18,Lagos Nigeria,"A public figure, Self Motivated, Fashion and Beauty Manager 
Talent Scouter
Brand Strategist 
Founder @BraveEmpireLTD",2015-08-25 21:02:37+00:00,240,295,3636,FALSE,2023-03-28 16:29:48+00:00,"RT @alumotis63: Igbos have started investing homeward, because Lagos is CONGESTED.
New Dubai loading https://t.co/qU0tMhAeec",,Twitter for Android,FALSE,dubai
gent,1.64075E+18,"Lagos, Nigeria",Head boy,2022-04-22 21:35:39+00:00,346,1615,559,FALSE,2023-03-28 16:29:43+00:00,"@_dinomelaye Ogheni dis guy Go just dey use ona moni dey flex,him go dey do Dubai, American, Australia every day.🤣",,Twitter for Android,FALSE,dubai
Sara Ayub,1.64075E+18,,PTI_❤,2018-04-19 10:50:05+00:00,3612,70,2810,FALSE,2023-03-28 16:29:43+00:00,"RT @amazonmallpk: INSIGNIA - SCRATCH &amp; WIN 🔥

Get a chance to win - DUBAI TICKET, GOLD COINS &amp; MANY MORE!

Location📍Amazon Outlet Mall, GT…",,Twitter for Android,FALSE,dubai
My Grandma’s Advisor,1.64075E+18,"Philadelphia, PA",Otaku x Vinyl Collector https://t.co/6Y11jhul1q https://t.co/maqVLjj1ve,2020-05-06 15:35:38+00:00,194,847,13902,FALSE,2023-03-28 16:29:34+00:00,It’s 83 degrees in Dubai,,Twitter for iPhone,FALSE,dubai
martins lens,1.64075E+18,"Lagos, Nigeria",Football,2020-04-02 17:15:21+00:00,1950,4817,46249,FALSE,2023-03-28 16:29:32+00:00,"RT @AreaFada1: Dubai wasn’t built by money, but by people who had vision.

Visionary Leaders produce wealth for their country.

 A Muslim n…",,Twitter for Android,FALSE,dubai
Indri Rahma,1.64075E+18,,"Akhirnya aku ganti akun setelah akun yg dulu lama nggak win
@haymissufe @misufebigwin @rindri32",2023-01-08 07:04:48+00:00,33,1897,1170,FALSE,2023-03-28 16:29:28+00:00,"RT @PrimeXBT: 🌴 #ICYMI Check out our recap videos from 🇸🇬#Singapore and 🇦🇪#Dubai to relive the energy.

🤩 It's a must-watch for anyone who…","['ICYMI', 'Singapore', 'Dubai']",Twitter Web App,FALSE,dubai
Yan Janice,1.64075E+18,,,2023-02-25 18:42:36+00:00,13,23,0,FALSE,2023-03-28 16:29:25+00:00,"RT @spideycyp_155: Let there be light ~ @BinanceAcademy 

Another day, another university!!

Canadian University Dubai.
AUBH, 🇧🇭 
Instead,…",,Twitter Web App,FALSE,dubai
Myesha,1.64075E+18,,"NFT Degen😎. Artist || PRACTICE, PATIENCE, PERSISTENCE PASSION & PRAYERS || I've got some $MAGIC in my $SOL || Follow me #GlexGang",2011-10-03 00:47:42+00:00,3,38,58,FALSE,2023-03-28 16:29:25+00:00,"RT @solananftsnews: Did you know Dubai is a major hub for the crypto industry? According to Recap research, Dubai ranks second globally, on…",,Greet Quick River,FALSE,dubai
Ulrike Verona,1.64075E+18,,,2023-02-25 18:47:13+00:00,13,23,0,FALSE,2023-03-28 16:29:25+00:00,"RT @spideycyp_155: Let there be light ~ @BinanceAcademy 

Another day, another university!!

Canadian University Dubai.
AUBH, 🇧🇭 
Instead,…",,Twitter Web App,FALSE,dubai
